"Days","Rater","Compound","Garden","RoseType","BushID","FlowerID"
11,10,6,1,2,9,7102
16,8,6,1,2,9,92826
8,15,6,1,2,9,69879
4,4,6,1,2,9,53720
5,4,6,1,2,9,57761
9,15,6,1,2,9,99562
13,7,6,1,2,9,95897
4,14,7,1,1,9,9078
2,11,7,1,1,9,753
3,2,7,1,1,9,47737
3,7,7,1,1,9,43614
2,4,7,1,1,9,53776
5,9,7,1,1,9,26366
4,11,7,1,1,9,44418
6,4,7,1,1,9,81258
4,8,7,1,1,9,5558
3,4,7,1,1,9,12036
2,2,7,1,1,9,93494
1,9,7,1,1,9,8406
10,10,7,1,1,9,11224
4,2,7,1,2,9,45139
5,9,7,1,2,9,19029
11,1,7,1,2,9,96163
12,6,7,1,2,9,73451
6,6,7,1,2,9,51650
12,6,7,1,2,9,32339
6,2,7,1,2,9,32544
2,5,7,1,2,9,36847
3,10,7,1,2,9,11562
4,8,7,1,2,9,89596
5,14,7,1,2,9,14466
12,9,7,1,2,9,87179
1,8,7,1,2,9,24068
3,9,8,1,1,9,55410
1,5,8,1,1,9,87206
3,9,8,1,1,9,45861
4,12,8,1,1,9,12009
7,12,8,1,1,9,35025
1,4,8,1,1,9,64411
4,7,8,1,1,9,9214
6,5,8,1,1,9,61827
2,13,8,1,1,9,59165
2,3,8,1,1,9,19778
3,1,8,1,1,9,75272
1,15,8,1,1,9,60458
8,9,8,1,1,9,17948
3,9,8,1,2,9,72739
3,11,8,1,2,9,73637
2,14,8,1,2,9,93069
7,8,8,1,2,9,88093
6,9,8,1,2,9,59702
9,6,8,1,2,9,61491
7,6,8,1,2,9,77491
7,4,8,1,2,9,95379
4,15,8,1,2,9,32132
3,11,8,1,2,9,6923
8,2,8,1,2,9,41294
2,4,8,1,2,9,97327
4,6,8,1,2,9,34871
5,8,9,1,1,9,71407
2,10,9,1,1,9,31112
15,8,9,1,1,9,33250
2,14,9,1,1,9,542
12,15,9,1,1,9,79070
2,1,9,1,1,9,69359
11,14,9,1,1,9,74233
10,9,9,1,1,9,59979
5,15,9,1,1,9,67244
5,6,9,1,1,9,93171
20,8,9,1,1,9,95052
7,3,9,1,1,9,98916
9,5,9,1,1,9,39975
2,13,9,1,2,9,30274
3,5,9,1,2,9,37660
2,11,9,1,2,9,84568
4,15,9,1,2,9,7965
2,10,9,1,2,9,68432
1,8,9,1,2,9,13911
11,1,9,1,2,9,7936
11,6,9,1,2,9,59278
3,8,9,1,2,9,55229
5,12,9,1,2,9,97373
4,6,9,1,2,9,83138
6,9,9,1,2,9,14180
6,9,9,1,2,9,675
2,14,10,1,1,9,4073
9,13,10,1,1,9,79771
1,5,10,1,1,9,31200
3,4,10,1,1,9,8235
2,13,10,1,1,9,32846
1,1,10,1,1,9,62504
1,12,10,1,1,9,83419
4,15,10,1,1,9,80302
7,12,10,1,1,9,16874
1,10,10,1,1,9,4819
2,11,10,1,1,9,68760
4,3,10,1,1,9,6425
3,13,10,1,1,9,72614
2,1,10,1,2,9,27305
2,10,10,1,2,9,88887
2,15,10,1,2,9,40207
11,9,10,1,2,9,88519
6,2,10,1,2,9,31572
1,11,10,1,2,9,26234
5,9,10,1,2,9,40359
8,2,10,1,2,9,42798
2,12,10,1,2,9,80343
3,15,10,1,2,9,8747
4,13,10,1,2,9,35264
1,7,10,1,2,9,36580
1,1,10,1,2,9,30999
2,4,11,1,1,9,58604
5,10,11,1,1,9,12792
7,7,11,1,1,9,75301
13,8,11,1,1,9,52108
9,2,11,1,1,9,29502
6,13,11,1,1,9,15209
9,7,11,1,1,9,62976
7,15,11,1,1,9,16897
14,12,11,1,1,9,13285
1,1,11,1,1,9,95192
3,5,11,1,1,9,84410
3,12,11,1,1,9,63330
6,2,11,1,1,9,42977
6,15,11,1,2,9,46231
2,10,11,1,2,9,33881
10,1,11,1,2,9,18475
1,7,11,1,2,9,43555
11,8,11,1,2,9,26744
10,8,11,1,2,9,784
10,7,11,1,2,9,82885
17,8,11,1,2,9,95237
15,12,11,1,2,9,89827
12,4,11,1,2,9,29797
11,3,11,1,2,9,82857
7,1,11,1,2,9,10392
7,6,11,1,2,9,44334
2,1,12,1,1,9,78085
7,7,12,1,1,9,15317
7,9,12,1,1,9,10126
3,13,12,1,1,9,15314
1,11,12,1,1,9,65791
12,11,12,1,1,9,877
3,13,12,1,1,9,92421
5,6,12,1,1,9,32177
1,15,12,1,1,9,31994
1,12,12,1,1,9,32012
4,12,12,1,1,9,95827
4,6,12,1,1,9,82830
5,3,12,1,1,9,73089
8,5,12,1,2,9,58536
1,14,12,1,2,9,36066
7,12,12,1,2,9,74777
8,15,12,1,2,9,55558
6,10,12,1,2,9,15430
4,9,12,1,2,9,30748
6,1,12,1,2,9,70077
4,13,12,1,2,9,12754
10,8,12,1,2,9,77056
4,1,12,1,2,9,54862
7,1,12,1,2,9,85140
3,14,12,1,2,9,68054
8,2,12,1,2,9,99912
4,6,13,1,1,9,67433
12,1,13,1,1,9,92534
6,10,13,1,1,9,67198
8,4,13,1,1,9,28635
12,9,13,1,1,9,3412
10,3,13,1,1,9,29258
6,10,13,1,1,9,2699
7,1,13,1,1,9,53269
18,3,13,1,1,9,28604
8,1,13,1,1,9,88157
3,9,13,1,1,9,61609
3,15,13,1,1,9,17841
2,14,13,1,1,9,38036
6,15,13,1,2,9,71175
24,3,13,1,2,9,24280
14,13,13,1,2,9,29386
8,5,13,1,2,9,47661
6,7,13,1,2,9,13140
8,6,13,1,2,9,15238
4,5,13,1,2,9,37311
9,1,13,1,2,9,91521
11,10,13,1,2,9,39290
8,8,13,1,2,9,72251
6,10,13,1,2,9,30585
8,8,13,1,2,9,42008
7,4,13,1,2,9,48195
10,8,14,1,1,9,82815
2,13,14,1,1,9,27001
13,6,14,1,1,9,16449
9,7,14,1,1,9,12713
1,10,14,1,1,9,47923
17,6,14,1,1,9,68310
6,11,14,1,1,9,35056
4,6,14,1,1,9,67699
2,6,14,1,1,9,57943
11,9,14,1,1,9,11529
10,6,14,1,1,9,51357
4,13,14,1,1,9,10297
8,7,14,1,1,9,86164
7,2,14,1,2,9,14707
5,8,14,1,2,9,85429
12,6,14,1,2,9,73504
3,6,14,1,2,9,48504
2,1,14,1,2,9,53200
4,3,14,1,2,9,14134
7,7,14,1,2,9,79788
11,6,14,1,2,9,5897
4,11,14,1,2,9,33432
5,11,14,1,2,9,27251
7,2,14,1,2,9,65630
6,15,14,1,2,9,37541
6,3,14,1,2,9,23095
4,7,15,1,1,9,52302
11,13,15,1,1,9,1424
8,1,15,1,1,9,58505
7,5,15,1,1,9,15656
1,5,15,1,1,9,89875
10,14,15,1,1,9,18443
9,9,15,1,1,9,48977
2,2,15,1,1,9,20568
12,2,15,1,1,9,28466
10,11,15,1,1,9,25897
5,13,15,1,1,9,91743
3,1,15,1,1,9,9420
9,15,15,1,1,9,74005
11,14,15,1,2,9,99883
8,4,15,1,2,9,3711
9,6,15,1,2,9,52991
14,2,15,1,2,9,33335
11,9,15,1,2,9,47695
11,8,15,1,2,9,46169
11,7,15,1,2,9,61055
7,14,15,1,2,9,22224
12,14,15,1,2,9,99504
15,9,15,1,2,9,94128
9,14,15,1,2,9,6468
18,14,15,1,2,9,87988
7,2,15,1,2,9,24601
11,5,1,1,1,13,58399
24,12,1,1,1,13,39673
12,15,1,1,1,13,91306
24,9,1,1,1,13,38993
6,13,1,1,1,13,66046
22,11,1,1,1,13,9203
14,7,1,1,1,13,46108
15,15,1,1,1,13,26217
14,9,1,1,1,13,22501
24,5,1,1,1,13,61480
24,13,1,1,1,13,40630
10,12,1,1,1,13,73311
23,15,1,1,1,13,8189
11,11,1,1,2,13,20578
24,3,1,1,2,13,47891
7,12,1,1,2,13,60046
24,9,1,1,2,13,57261
11,4,1,1,2,13,20815
24,7,1,1,2,13,38237
13,10,1,1,2,13,67347
3,5,1,1,2,13,85661
10,15,1,1,2,13,99582
14,3,1,1,2,13,81003
20,10,1,1,2,13,66913
7,5,1,1,2,13,33538
10,5,1,1,2,13,94152
12,9,2,1,1,13,4920
24,6,2,1,1,13,34558
24,8,2,1,1,13,96394
20,6,2,1,1,13,65111
16,10,2,1,1,13,31280
3,10,2,1,1,13,33184
10,14,2,1,1,13,72900
19,14,2,1,1,13,2788
24,6,2,1,1,13,25888
12,10,2,1,1,13,46331
13,8,2,1,1,13,41207
10,14,2,1,1,13,54133
13,3,2,1,1,13,23439
8,13,2,1,2,13,14580
22,4,2,1,2,13,75897
16,6,2,1,2,13,90058
20,14,2,1,2,13,25789
21,4,2,1,2,13,81962
24,13,2,1,2,13,91086
13,4,2,1,2,13,17103
24,10,2,1,2,13,5792
22,15,2,1,2,13,3254
24,2,2,1,2,13,49931
15,10,2,1,2,13,50250
10,9,2,1,2,13,6404
22,11,2,1,2,13,80043
16,15,3,1,1,13,23218
12,12,3,1,1,13,88107
24,6,3,1,1,13,40178
22,15,3,1,1,13,30865
22,9,3,1,1,13,92319
24,1,3,1,1,13,67600
24,7,3,1,1,13,40640
24,2,3,1,1,13,31301
24,12,3,1,1,13,84247
14,4,3,1,1,13,25339
24,8,3,1,1,13,63741
12,1,3,1,1,13,28342
24,6,3,1,1,13,33242
24,4,3,1,2,13,84868
24,15,3,1,2,13,46614
8,3,3,1,2,13,78927
14,4,3,1,2,13,95307
24,12,3,1,2,13,32239
19,14,3,1,2,13,74835
24,8,3,1,2,13,51681
24,9,3,1,2,13,14722
9,15,3,1,2,13,11058
8,15,3,1,2,13,22675
24,14,3,1,2,13,94229
15,15,3,1,2,13,75291
13,5,3,1,2,13,60730
12,6,4,1,1,13,7683
20,7,4,1,1,13,36230
19,12,4,1,1,13,34682
13,2,4,1,1,13,54325
12,6,4,1,1,13,18389
22,15,4,1,1,13,41828
18,13,4,1,1,13,26232
16,15,4,1,1,13,95875
18,1,4,1,1,13,14369
15,14,4,1,1,13,89953
12,10,4,1,1,13,62424
7,5,4,1,1,13,65907
6,15,4,1,1,13,81098
8,3,4,1,2,13,27477
11,1,4,1,2,13,85574
24,10,4,1,2,13,48997
24,3,4,1,2,13,93662
12,1,4,1,2,13,43086
15,15,4,1,2,13,64313
13,6,4,1,2,13,31806
6,7,4,1,2,13,29076
12,3,4,1,2,13,84937
24,12,4,1,2,13,29834
13,4,4,1,2,13,25919
16,14,4,1,2,13,21173
24,12,4,1,2,13,73298
20,5,5,1,1,13,84405
12,7,5,1,1,13,71768
21,7,5,1,1,13,17203
10,12,5,1,1,13,57124
17,1,5,1,1,13,14898
23,3,5,1,1,13,83216
17,8,5,1,1,13,45658
5,15,5,1,1,13,89176
9,12,5,1,1,13,96814
19,8,5,1,1,13,45228
15,5,5,1,1,13,80239
22,3,5,1,1,13,43176
12,10,5,1,1,13,32703
22,11,5,1,2,13,6337
22,1,5,1,2,13,56750
9,9,5,1,2,13,4454
20,1,5,1,2,13,34935
19,5,5,1,2,13,50698
17,15,5,1,2,13,3332
23,11,5,1,2,13,98709
3,11,5,1,2,13,66587
8,11,5,1,2,13,33570
11,10,5,1,2,13,83021
24,11,5,1,2,13,56027
21,14,5,1,2,13,64546
8,1,5,1,2,13,12255
10,11,6,1,1,13,60204
15,11,6,1,1,13,59534
21,12,6,1,1,13,69957
24,4,6,1,1,13,92004
24,14,6,1,1,13,56827
24,5,6,1,1,13,42481
19,9,6,1,1,13,88781
16,4,6,1,1,13,49494
17,10,6,1,1,13,3126
24,8,6,1,1,13,20234
16,15,6,1,1,13,82051
11,12,6,1,1,13,57445
24,13,6,1,1,13,59825
8,10,6,1,2,13,87307
9,3,6,1,2,13,37012
8,7,6,1,2,13,10073
15,12,6,1,2,13,13550
24,8,6,1,2,13,31576
13,15,6,1,2,13,97085
12,5,6,1,2,13,61030
24,9,6,1,2,13,29319
24,2,6,1,2,13,48425
18,10,6,1,2,13,63098
24,3,6,1,2,13,78867
13,4,6,1,2,13,68947
24,8,6,1,2,13,36633
18,13,7,1,1,13,85089
6,2,7,1,1,13,11627
7,10,7,1,1,13,5349
5,4,7,1,1,13,77683
18,14,7,1,1,13,47444
16,10,7,1,1,13,99313
24,13,7,1,1,13,58309
19,13,7,1,1,13,53877
18,11,7,1,1,13,74930
9,6,7,1,1,13,78673
13,15,7,1,1,13,78383
24,3,7,1,1,13,22775
24,12,7,1,1,13,20646
6,1,7,1,2,13,4547
24,2,7,1,2,13,54046
24,1,7,1,2,13,94091
21,13,7,1,2,13,98667
13,5,7,1,2,13,69449
7,10,7,1,2,13,27281
13,8,7,1,2,13,77711
21,2,7,1,2,13,24394
12,9,7,1,2,13,97040
15,13,7,1,2,13,17422
11,6,7,1,2,13,45004
24,11,7,1,2,13,77965
9,13,7,1,2,13,6674
6,6,8,1,1,13,85509
21,3,8,1,1,13,21646
24,11,8,1,1,13,83520
24,7,8,1,1,13,79706
21,11,8,1,1,13,10543
7,12,8,1,1,13,42738
19,5,8,1,1,13,10913
14,12,8,1,1,13,21716
15,8,8,1,1,13,81351
11,12,8,1,1,13,51362
10,6,8,1,1,13,93368
23,15,8,1,1,13,93296
10,9,8,1,1,13,28925
10,10,8,1,2,13,66164
9,2,8,1,2,13,54665
10,14,8,1,2,13,73322
8,10,8,1,2,13,6169
22,7,8,1,2,13,14686
12,8,8,1,2,13,37508
11,13,8,1,2,13,86568
7,2,8,1,2,13,81218
15,10,8,1,2,13,31261
11,5,8,1,2,13,37611
12,2,8,1,2,13,46372
17,3,8,1,2,13,35910
22,3,8,1,2,13,81547
16,1,9,1,1,13,69332
24,12,9,1,1,13,59764
23,3,9,1,1,13,99290
13,5,9,1,1,13,10231
8,12,9,1,1,13,51458
22,5,9,1,1,13,36130
24,7,9,1,1,13,69156
20,4,9,1,1,13,42996
11,3,9,1,1,13,35389
24,3,9,1,1,13,17669
15,12,9,1,1,13,87034
23,12,9,1,1,13,88489
9,12,9,1,1,13,61724
10,8,9,1,2,13,75567
17,12,9,1,2,13,68726
15,4,9,1,2,13,3499
16,1,9,1,2,13,73951
19,11,9,1,2,13,36789
19,11,9,1,2,13,79433
15,7,9,1,2,13,89669
4,13,9,1,2,13,73636
24,9,9,1,2,13,84596
16,15,9,1,2,13,32958
24,9,9,1,2,13,80374
24,4,9,1,2,13,94054
17,1,9,1,2,13,72127
21,2,10,1,1,13,60649
8,2,10,1,1,13,30337
12,2,10,1,1,13,49445
6,2,10,1,1,13,90245
3,15,10,1,1,13,73973
19,1,10,1,1,13,43499
7,1,10,1,1,13,9194
6,12,10,1,1,13,25747
22,4,10,1,1,13,83646
12,13,10,1,1,13,65107
10,13,10,1,1,13,52723
24,7,10,1,1,13,77562
7,13,10,1,1,13,23627
24,1,10,1,2,13,58917
24,9,10,1,2,13,10568
12,2,10,1,2,13,7951
1,2,10,1,2,13,70033
14,15,10,1,2,13,16330
18,7,10,1,2,13,57794
22,9,10,1,2,13,17720
24,3,10,1,2,13,92078
19,3,10,1,2,13,12832
14,7,10,1,2,13,84361
8,8,10,1,2,13,20386
7,5,10,1,2,13,23122
17,3,10,1,2,13,1814
12,14,11,1,1,13,33332
12,10,11,1,1,13,29373
19,6,11,1,1,13,52259
16,7,11,1,1,13,49688
22,5,11,1,1,13,85707
12,4,11,1,1,13,78841
24,12,11,1,1,13,55072
16,15,11,1,1,13,19222
11,7,11,1,1,13,70377
18,5,11,1,1,13,45503
17,13,11,1,1,13,85577
13,13,11,1,1,13,3887
13,5,11,1,1,13,40280
20,10,11,1,2,13,86726
22,4,11,1,2,13,85259
24,13,11,1,2,13,97088
10,11,11,1,2,13,80872
24,13,11,1,2,13,59388
14,7,11,1,2,13,92636
17,7,11,1,2,13,96540
24,2,11,1,2,13,17506
24,11,11,1,2,13,81785
13,5,11,1,2,13,87300
12,4,11,1,2,13,68401
14,9,11,1,2,13,83922
17,11,11,1,2,13,58363
8,3,12,1,1,13,38720
24,7,12,1,1,13,25898
21,3,12,1,1,13,95636
12,6,12,1,1,13,80868
18,7,12,1,1,13,35976
9,7,12,1,1,13,83328
15,14,12,1,1,13,10114
14,11,12,1,1,13,36765
24,12,12,1,1,13,99053
10,4,12,1,1,13,44568
20,4,12,1,1,13,99398
4,8,12,1,1,13,22929
5,8,12,1,1,13,24932
9,7,12,1,2,13,62753
24,6,12,1,2,13,19233
8,10,12,1,2,13,24564
15,10,12,1,2,13,87807
11,15,12,1,2,13,33643
14,4,12,1,2,13,75205
24,11,12,1,2,13,17764
17,11,12,1,2,13,93387
24,6,12,1,2,13,27255
13,6,12,1,2,13,67158
8,1,12,1,2,13,96165
24,8,12,1,2,13,43392
10,7,12,1,2,13,35525
23,11,13,1,1,13,19920
15,7,13,1,1,13,76359
17,3,13,1,1,13,9516
24,13,13,1,1,13,69633
9,15,13,1,1,13,48982
24,2,13,1,1,13,11018
16,8,13,1,1,13,4882
8,11,13,1,1,13,49308
14,7,13,1,1,13,6419
14,2,13,1,1,13,37078
24,9,13,1,1,13,67205
24,12,13,1,1,13,51045
16,2,13,1,1,13,46610
16,9,13,1,2,13,8812
19,13,13,1,2,13,72935
18,9,13,1,2,13,40445
9,13,13,1,2,13,15763
24,11,13,1,2,13,4113
11,8,13,1,2,13,84771
14,1,13,1,2,13,97402
13,12,13,1,2,13,16880
19,3,13,1,2,13,18685
20,9,13,1,2,13,72282
24,6,13,1,2,13,28831
14,2,13,1,2,13,55093
17,5,13,1,2,13,35353
19,10,14,1,1,13,31378
4,6,14,1,1,13,25889
8,12,14,1,1,13,43170
24,3,14,1,1,13,53047
21,6,14,1,1,13,96085
24,14,14,1,1,13,24262
15,14,14,1,1,13,44880
12,3,14,1,1,13,59395
24,13,14,1,1,13,83028
16,13,14,1,1,13,9123
14,4,14,1,1,13,47911
14,3,14,1,1,13,93492
15,1,14,1,1,13,91013
19,10,14,1,2,13,26724
16,6,14,1,2,13,83424
10,12,14,1,2,13,4352
16,9,14,1,2,13,53088
9,7,14,1,2,13,7421
21,3,14,1,2,13,6495
11,7,14,1,2,13,12737
12,9,14,1,2,13,51600
8,1,14,1,2,13,6388
14,9,14,1,2,13,51702
19,7,14,1,2,13,60003
14,8,14,1,2,13,81344
11,11,14,1,2,13,18934
24,4,15,1,1,13,68164
20,8,15,1,1,13,78406
6,8,15,1,1,13,60444
22,12,15,1,1,13,53882
10,1,15,1,1,13,11200
10,11,15,1,1,13,52163
24,8,15,1,1,13,40257
24,12,15,1,1,13,99680
13,8,15,1,1,13,10049
24,3,15,1,1,13,92618
17,1,15,1,1,13,46607
24,7,15,1,1,13,16981
24,6,15,1,1,13,44828
20,7,15,1,2,13,88065
24,3,15,1,2,13,27896
17,11,15,1,2,13,45130
14,8,15,1,2,13,6483
21,10,15,1,2,13,75664
9,10,15,1,2,13,4495
12,1,15,1,2,13,80689
21,4,15,1,2,13,82564
12,4,15,1,2,13,71215
17,4,15,1,2,13,85727
23,11,15,1,2,13,76230
24,11,15,1,2,13,56143
24,3,15,1,2,13,87173
12,1,1,1,1,15,90957
8,4,1,1,1,15,6319
19,12,1,1,1,15,93651
14,15,1,1,1,15,59846
22,14,1,1,1,15,1828
6,15,1,1,1,15,62569
7,5,1,1,1,15,65525
16,6,1,1,1,15,94650
17,13,1,1,1,15,39836
9,9,1,1,1,15,11146
5,12,1,1,1,15,3421
5,11,1,1,1,15,36052
13,7,1,1,1,15,81318
13,12,1,1,2,15,15691
15,7,1,1,2,15,72627
2,13,1,1,2,15,51526
9,7,1,1,2,15,70748
16,14,1,1,2,15,310
6,2,1,1,2,15,67692
12,6,1,1,2,15,81688
7,10,1,1,2,15,22918
13,12,1,1,2,15,60728
24,9,1,1,2,15,68746
9,8,1,1,2,15,69284
7,8,1,1,2,15,41599
13,15,1,1,2,15,27912
11,5,2,1,1,15,68616
10,10,2,1,1,15,81635
14,7,2,1,1,15,88547
15,1,2,1,1,15,37764
11,1,2,1,1,15,28875
10,9,2,1,1,15,31562
12,15,2,1,1,15,21785
8,15,2,1,1,15,72663
9,3,2,1,1,15,80451
12,10,2,1,1,15,93729
14,2,2,1,1,15,98724
12,7,2,1,1,15,64729
8,7,2,1,1,15,44521
13,6,2,1,2,15,42439
6,5,2,1,2,15,52635
6,1,2,1,2,15,79171
18,2,2,1,2,15,34860
21,9,2,1,2,15,35686
9,6,2,1,2,15,41495
19,1,2,1,2,15,74208
13,13,2,1,2,15,81410
19,9,2,1,2,15,96976
6,11,2,1,2,15,62566
8,7,2,1,2,15,6548
16,7,2,1,2,15,50180
16,11,2,1,2,15,47677
8,14,3,1,1,15,46015
13,4,3,1,1,15,47289
21,12,3,1,1,15,36195
12,10,3,1,1,15,57288
10,4,3,1,1,15,25592
13,13,3,1,1,15,50741
22,9,3,1,1,15,21423
12,13,3,1,1,15,45516
19,12,3,1,1,15,38559
18,6,3,1,1,15,28651
15,8,3,1,1,15,35004
6,13,3,1,1,15,47012
8,2,3,1,1,15,51008
24,13,3,1,2,15,19968
15,6,3,1,2,15,15476
11,9,3,1,2,15,90608
22,9,3,1,2,15,3271
10,14,3,1,2,15,2132
16,5,3,1,2,15,28617
8,9,3,1,2,15,9585
15,15,3,1,2,15,31814
11,4,3,1,2,15,98785
11,9,3,1,2,15,89996
3,7,3,1,2,15,39326
16,5,3,1,2,15,30918
11,8,3,1,2,15,9592
4,13,4,1,1,15,9995
6,4,4,1,1,15,72185
16,9,4,1,1,15,34027
10,15,4,1,1,15,52771
12,13,4,1,1,15,58209
7,12,4,1,1,15,26970
8,12,4,1,1,15,44504
10,10,4,1,1,15,83533
6,1,4,1,1,15,48599
8,12,4,1,1,15,95598
5,7,4,1,1,15,27832
5,12,4,1,1,15,43044
16,13,4,1,1,15,20733
8,8,4,1,2,15,8603
12,7,4,1,2,15,99165
8,1,4,1,2,15,85802
13,7,4,1,2,15,31227
4,4,4,1,2,15,45282
10,14,4,1,2,15,66136
4,13,4,1,2,15,24924
7,4,4,1,2,15,79343
12,3,4,1,2,15,40718
10,2,4,1,2,15,11364
4,2,4,1,2,15,12094
5,12,4,1,2,15,19142
6,9,4,1,2,15,90164
13,6,5,1,1,15,85068
7,4,5,1,1,15,34675
7,6,5,1,1,15,90386
19,8,5,1,1,15,77723
11,10,5,1,1,15,45923
14,11,5,1,1,15,70287
20,7,5,1,1,15,97020
10,13,5,1,1,15,8571
15,14,5,1,1,15,33887
5,10,5,1,1,15,3395
14,13,5,1,1,15,32229
7,3,5,1,1,15,46644
16,2,5,1,1,15,24238
12,5,5,1,2,15,46295
10,10,5,1,2,15,65115
8,2,5,1,2,15,47264
18,4,5,1,2,15,19420
10,7,5,1,2,15,49548
11,5,5,1,2,15,60884
6,13,5,1,2,15,79891
11,13,5,1,2,15,99163
15,4,5,1,2,15,21392
17,13,5,1,2,15,30282
11,13,5,1,2,15,31452
6,14,5,1,2,15,20625
14,11,5,1,2,15,36374
17,10,6,1,1,15,87222
12,10,6,1,1,15,88491
11,10,6,1,1,15,6639
9,13,6,1,1,15,2433
17,13,6,1,1,15,61789
24,8,6,1,1,15,35615
8,10,6,1,1,15,94861
24,9,6,1,1,15,8156
21,3,6,1,1,15,26700
5,5,6,1,1,15,90017
12,5,6,1,1,15,887
15,9,6,1,1,15,30312
24,4,6,1,1,15,54826
6,2,6,1,2,15,76265
24,13,6,1,2,15,76812
10,13,6,1,2,15,38730
19,13,6,1,2,15,19504
14,14,6,1,2,15,31940
20,14,6,1,2,15,40269
8,5,6,1,2,15,43968
12,3,6,1,2,15,44742
14,10,6,1,2,15,68838
8,12,6,1,2,15,67180
5,9,6,1,2,15,68617
11,7,6,1,2,15,12172
6,4,6,1,2,15,27517
4,2,7,1,1,15,66285
14,12,7,1,1,15,48527
15,14,7,1,1,15,42030
6,10,7,1,1,15,9141
14,13,7,1,1,15,67464
20,9,7,1,1,15,63190
12,2,7,1,1,15,15804
24,3,7,1,1,15,23980
12,13,7,1,1,15,49339
14,12,7,1,1,15,87921
4,8,7,1,1,15,93479
1,5,7,1,1,15,41696
3,5,7,1,1,15,97179
13,13,7,1,2,15,19096
9,4,7,1,2,15,21114
11,8,7,1,2,15,76399
9,4,7,1,2,15,50817
13,9,7,1,2,15,94584
18,10,7,1,2,15,42714
3,10,7,1,2,15,60904
14,9,7,1,2,15,75997
24,13,7,1,2,15,40557
14,6,7,1,2,15,83115
7,13,7,1,2,15,59220
11,10,7,1,2,15,62894
8,6,7,1,2,15,33462
12,11,8,1,1,15,41832
9,3,8,1,1,15,52578
8,8,8,1,1,15,15729
7,5,8,1,1,15,75621
6,11,8,1,1,15,30005
20,14,8,1,1,15,77479
7,10,8,1,1,15,57675
10,10,8,1,1,15,91137
4,3,8,1,1,15,78135
24,14,8,1,1,15,95579
8,4,8,1,1,15,65204
4,15,8,1,1,15,58590
14,15,8,1,1,15,65730
12,9,8,1,2,15,11746
7,5,8,1,2,15,22138
6,14,8,1,2,15,78578
7,1,8,1,2,15,38543
10,2,8,1,2,15,92981
7,11,8,1,2,15,53014
10,13,8,1,2,15,94196
8,14,8,1,2,15,28680
10,1,8,1,2,15,96388
5,12,8,1,2,15,85186
13,9,8,1,2,15,16831
2,1,8,1,2,15,37862
3,1,8,1,2,15,14090
3,4,9,1,1,15,71672
13,14,9,1,1,15,41384
5,11,9,1,1,15,62157
8,6,9,1,1,15,83405
12,5,9,1,1,15,91443
16,12,9,1,1,15,17901
13,11,9,1,1,15,27961
5,4,9,1,1,15,77511
6,7,9,1,1,15,15842
4,9,9,1,1,15,58737
14,1,9,1,1,15,20727
20,2,9,1,1,15,44282
9,11,9,1,1,15,13785
5,14,9,1,2,15,64604
9,6,9,1,2,15,70764
13,14,9,1,2,15,81189
6,12,9,1,2,15,87047
11,4,9,1,2,15,51542
19,2,9,1,2,15,59557
10,1,9,1,2,15,36833
9,11,9,1,2,15,30785
14,6,9,1,2,15,1394
9,1,9,1,2,15,51297
7,2,9,1,2,15,88604
4,13,9,1,2,15,4306
14,7,9,1,2,15,78530
17,12,10,1,1,15,15086
11,3,10,1,1,15,36531
8,13,10,1,1,15,9856
8,5,10,1,1,15,75875
7,4,10,1,1,15,10706
16,6,10,1,1,15,74944
14,3,10,1,1,15,44583
13,7,10,1,1,15,23102
6,12,10,1,1,15,70385
3,10,10,1,1,15,31584
20,1,10,1,1,15,45470
8,10,10,1,1,15,33132
7,11,10,1,1,15,1774
10,5,10,1,2,15,19653
8,15,10,1,2,15,32488
9,2,10,1,2,15,26568
15,10,10,1,2,15,87684
7,9,10,1,2,15,95864
7,14,10,1,2,15,28208
10,15,10,1,2,15,67813
11,10,10,1,2,15,6046
7,6,10,1,2,15,13647
9,7,10,1,2,15,56161
5,10,10,1,2,15,59144
8,13,10,1,2,15,77567
13,2,10,1,2,15,26860
19,1,11,1,1,15,63384
15,1,11,1,1,15,24965
6,4,11,1,1,15,56582
20,9,11,1,1,15,69361
7,13,11,1,1,15,98727
22,9,11,1,1,15,42568
20,4,11,1,1,15,22097
8,5,11,1,1,15,54499
17,10,11,1,1,15,98446
14,4,11,1,1,15,78238
9,10,11,1,1,15,94846
21,2,11,1,1,15,90326
19,2,11,1,1,15,87650
14,10,11,1,2,15,72466
12,2,11,1,2,15,83916
11,5,11,1,2,15,3116
24,1,11,1,2,15,95288
11,3,11,1,2,15,92167
8,10,11,1,2,15,51178
7,15,11,1,2,15,96926
6,7,11,1,2,15,69231
15,5,11,1,2,15,14106
10,15,11,1,2,15,15290
15,7,11,1,2,15,77606
17,11,11,1,2,15,62245
16,11,11,1,2,15,87076
12,5,12,1,1,15,48738
16,4,12,1,1,15,35751
7,6,12,1,1,15,22991
3,9,12,1,1,15,1374
14,1,12,1,1,15,86073
9,6,12,1,1,15,19394
15,10,12,1,1,15,3989
23,9,12,1,1,15,64464
12,2,12,1,1,15,9703
14,2,12,1,1,15,43320
8,11,12,1,1,15,66704
6,10,12,1,1,15,2485
7,14,12,1,1,15,2840
11,15,12,1,2,15,27664
